transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id
3966,858,2024-03-06,burned,Bzl-612,2024-06-02,4
3967,791,2022-08-01,burned,IWt-525,2022-10-04,7
3968,658,2023-11-01,burned,ave-103,2023-12-23,8
3969,318,2023-05-28,burned,uJD-978,2023-07-30,6
3970,736,2024-05-18,subscribed,exU-899,,2
3971,369,2024-03-07,burned,FDN-474,2024-04-14,7
3972,384,2022-06-24,burned,WQc-451,2022-08-07,9
3973,62,2022-06-04,subscribed,FcC-617,,5
3974,806,2024-05-28,subscribed,UKf-551,,2
3975,505,2023-10-01,subscribed,dxi-663,,4
3976,239,2024-03-29,burned,cjN-786,2024-04-24,3
3977,195,2022-03-29,subscribed,Hew-871,,4
3978,678,2022-04-29,burned,Ang-661,2022-05-10,10
3979,963,2024-07-03,subscribed,ipC-755,,7
3980,222,2023-11-15,subscribed,nxg-868,,10
3981,61,2024-04-27,burned,HyH-273,2024-06-03,8
3982,129,2024-02-19,subscribed,WBU-866,,1
3983,990,2022-10-30,subscribed,FuP-554,,8
3984,685,2024-02-12,subscribed,lgV-941,,5
3985,992,2023-10-22,subscribed,RIE-653,,7
3986,156,2024-06-18,subscribed,tWk-527,,1
3987,917,2024-04-03,burned,EIm-001,2024-04-14,2
3988,378,2023-12-04,burned,YIC-334,2024-01-17,1
3989,622,2024-01-03,subscribed,jaA-379,,5
3990,781,2023-02-24,burned,VHW-708,2023-04-16,6
3991,923,2023-04-26,burned,PQY-266,2023-06-02,10
3992,868,2023-10-08,burned,Pam-530,2023-11-03,9
3993,903,2024-06-27,subscribed,PnX-520,,8
3994,790,2024-03-19,subscribed,FSn-878,,7
3995,586,2023-03-17,subscribed,ZOr-750,,5
3996,999,2024-04-09,burned,vGo-341,2024-05-07,3
3997,437,2024-04-16,burned,Xlr-383,2024-04-22,9
3998,975,2023-12-27,subscribed,Ulz-294,,5
3999,207,2023-12-04,subscribed,sLh-541,,3
4000,388,2024-03-12,burned,nJw-315,2024-05-28,3
4001,480,2023-11-25,burned,hiT-290,2024-01-23,3
4002,791,2023-09-29,subscribed,dtu-940,,6
4003,887,2024-05-18,burned,wPP-885,2024-07-12,1
4004,838,2022-10-31,burned,UbD-184,2023-01-01,4
4005,984,2022-04-07,burned,LJq-924,2022-05-27,8
4006,340,2023-08-09,burned,mjv-252,2023-08-09,3
4007,869,2024-05-26,burned,dEY-953,2024-07-16,5
4008,340,2024-05-24,burned,fwS-568,2024-07-11,2
4009,204,2024-05-07,burned,jwc-514,2024-07-27,2
4010,161,2023-11-01,subscribed,sSG-355,,7
4011,540,2023-09-27,subscribed,DeS-375,,10
4012,392,2022-08-30,burned,YVu-672,2022-11-26,3
4013,769,2023-10-04,burned,Aaz-517,2023-12-23,5
4014,677,2023-12-10,burned,aUi-224,2024-03-04,3
4015,575,2024-03-08,subscribed,cMK-331,,6
4016,534,2024-03-13,subscribed,QMQ-907,,10
4017,70,2024-04-27,burned,Awa-961,2024-06-28,3
4018,893,2023-11-12,subscribed,NPq-091,,8
4019,405,2023-08-24,burned,uas-947,2023-11-05,2
4020,608,2024-06-11,burned,UXV-761,2024-07-29,3
4021,675,2024-03-07,burned,JBj-842,2024-05-12,8
4022,591,2024-05-02,burned,peV-426,2024-05-28,8
4023,517,2024-06-24,burned,ItP-007,2024-08-29,1
4024,828,2024-03-13,burned,Zbj-006,2024-05-16,8
4025,120,2024-04-15,burned,uHG-521,2024-05-17,10
4026,814,2022-11-20,subscribed,AyO-913,,2
4027,690,2023-10-31,burned,ydV-692,2023-12-24,7
4028,688,2023-10-22,subscribed,TGA-254,,6
4029,902,2023-10-27,burned,jKr-699,2023-11-28,2
4030,217,2024-03-21,burned,CMj-717,2024-06-12,5
4031,56,2024-05-30,subscribed,pqW-742,,7
4032,366,2024-04-11,subscribed,Bki-981,,8
4033,699,2024-07-12,burned,QYA-492,2024-07-24,3
4034,504,2023-12-13,subscribed,XuQ-411,,1
4035,744,2023-12-16,burned,YTB-568,2023-12-31,7
4036,767,2024-04-05,burned,PWE-430,2024-05-27,5
4037,925,2023-10-25,subscribed,KzN-043,,5
4038,455,2024-07-05,subscribed,efC-938,,7
4039,104,2024-02-02,subscribed,GvA-863,,1
4040,77,2024-04-21,subscribed,qzg-510,,8
4041,230,2023-06-29,burned,uDQ-579,2023-09-20,10
4042,914,2023-02-21,subscribed,qGn-150,,5
4043,258,2024-06-30,subscribed,RfA-924,,8
4044,264,2023-06-18,subscribed,dGM-707,,10
4045,331,2023-02-01,subscribed,qHa-833,,10
4046,993,2022-06-29,subscribed,opx-641,,5
4047,182,2024-06-27,burned,BlD-350,2024-07-30,7
4048,893,2023-10-02,burned,Aiz-747,2023-12-08,10
4049,768,2024-03-11,subscribed,NhM-621,,3
4050,550,2024-02-18,subscribed,rNk-897,,2
4051,688,2024-02-27,burned,TWU-204,2024-04-10,6
4052,27,2023-10-06,subscribed,sHH-131,,5
4053,276,2024-05-09,burned,Fnw-747,2024-07-15,9
4054,652,2024-05-06,burned,qRz-221,2024-06-18,10
4055,299,2024-04-12,subscribed,Qeh-451,,4
4056,957,2023-07-20,burned,ZNv-970,2023-09-23,3
4057,799,2024-03-29,subscribed,pow-382,,9
4058,91,2023-05-01,subscribed,mhO-469,,8
4059,480,2023-02-07,burned,RnE-461,2023-04-24,6
4060,573,2024-07-01,burned,gLy-156,2024-07-30,1
4061,458,2023-09-21,subscribed,dMg-557,,10
4062,451,2024-02-26,burned,cPz-803,2024-02-29,1
4063,365,2024-03-11,subscribed,Hmc-369,,6
4064,859,2023-07-13,burned,RpU-961,2023-09-18,3
4065,675,2024-01-18,burned,PXY-784,2024-02-03,3
4066,351,2023-12-20,subscribed,QhH-872,,6
4067,655,2024-06-15,subscribed,luq-629,,3
4068,400,2024-05-06,subscribed,Fwu-939,,10
4069,253,2024-05-30,burned,IlB-106,2024-07-13,6
4070,781,2023-10-12,subscribed,sKe-840,,5
4071,881,2024-01-09,subscribed,ruP-802,,4
4072,803,2023-10-09,burned,wfX-961,2023-12-05,8
4073,459,2024-02-13,burned,eWw-175,2024-04-28,2
4074,699,2024-07-12,subscribed,LLl-816,,7
4075,917,2024-06-28,subscribed,jZT-616,,4
4076,499,2024-07-09,subscribed,Ubi-928,,2
4077,950,2022-07-13,subscribed,EiE-185,,7
4078,971,2024-02-21,burned,DGy-503,2024-04-04,1
4079,926,2023-11-22,burned,ktJ-091,2024-01-16,4
4080,508,2024-06-27,subscribed,zgi-045,,9
4081,304,2022-10-04,subscribed,aUV-628,,4
4082,501,2024-04-11,subscribed,JVB-952,,3
4083,803,2023-10-20,burned,UCF-348,2024-01-07,10
4084,598,2024-05-18,subscribed,XPP-823,,10
4085,166,2022-09-17,subscribed,rwS-298,,2
4086,415,2024-01-19,burned,JZr-259,2024-03-29,3
4087,462,2024-07-08,burned,zYw-670,2024-08-13,1
4088,920,2023-11-30,subscribed,Maq-019,,10
4089,114,2024-07-12,subscribed,SYi-425,,8
4090,433,2024-04-17,burned,XDN-589,2024-05-06,1
4091,992,2024-02-12,subscribed,Pie-581,,3
4092,356,2024-07-12,subscribed,oHU-803,,3
4093,928,2022-10-02,burned,enT-014,2022-12-11,2
4094,695,2024-06-05,burned,cPX-651,2024-06-19,5
4095,207,2024-02-05,burned,bNd-014,2024-03-27,10
4096,768,2024-06-12,subscribed,UGr-520,,3
4097,235,2024-01-12,burned,jLy-226,2024-02-24,3
4098,442,2024-01-03,burned,sGR-086,2024-03-02,8
4099,355,2023-03-29,subscribed,YSo-696,,4
4100,515,2024-03-14,subscribed,jyB-264,,4
4101,208,2024-05-31,burned,hCA-307,2024-06-07,3
4102,709,2024-06-24,burned,WGF-441,2024-07-30,1
4103,853,2024-07-10,subscribed,IAm-418,,8
4104,125,2023-09-18,subscribed,CZA-915,,1
4105,138,2024-06-09,burned,Vft-636,2024-07-30,7
4106,339,2024-06-26,burned,UjA-773,2024-08-11,5
4107,537,2023-01-13,subscribed,kId-744,,4
4108,68,2024-05-25,burned,kgK-022,2024-07-28,4
4109,573,2023-10-20,subscribed,vuS-315,,8
4110,541,2024-07-09,burned,DEq-166,2024-10-05,6
4111,383,2024-01-04,subscribed,zKJ-794,,1
4112,19,2024-01-10,subscribed,huV-890,,10
4113,683,2024-03-05,burned,aMm-407,2024-05-15,8
4114,450,2024-02-20,burned,akm-534,2024-04-29,2
4115,74,2023-06-20,subscribed,LnI-530,,6
4116,573,2022-08-25,burned,iWB-257,2022-08-31,9
4117,939,2024-04-14,burned,cYs-737,2024-07-11,1
4118,665,2024-05-22,burned,eHe-284,2024-06-07,6
4119,276,2023-03-31,subscribed,EEl-528,,8
4120,48,2022-07-26,burned,tGl-402,2022-08-14,10
4121,211,2024-03-16,burned,IAg-389,2024-03-27,2
4122,855,2024-05-20,subscribed,dSJ-715,,5
4123,920,2024-03-19,burned,eoM-312,2024-05-05,6
4124,651,2024-06-29,burned,MkH-990,2024-07-20,5
4125,622,2024-02-03,subscribed,DGz-117,,3
4126,994,2023-08-06,subscribed,Bvb-541,,4
4127,695,2024-04-11,burned,Tul-911,2024-04-14,7
4128,540,2023-12-25,burned,BYA-251,2024-03-17,4
4129,709,2022-12-28,subscribed,kkF-599,,9
4130,191,2024-07-09,subscribed,iEF-465,,10
4131,315,2023-10-14,burned,rMF-863,2023-11-09,2
4132,901,2022-09-29,burned,LGC-096,2022-11-26,5
4133,563,2023-10-23,burned,qVH-276,2023-11-03,8
4134,661,2022-09-26,subscribed,qvK-726,,5
4135,780,2024-07-09,burned,hbZ-186,2024-09-26,10
4136,562,2024-06-28,subscribed,vwA-816,,8
4137,900,2022-11-03,subscribed,ZcN-707,,8
4138,758,2023-07-12,subscribed,ITL-430,,9
4139,113,2023-11-04,burned,Vwm-917,2023-12-15,10
4140,170,2024-03-26,burned,sLb-626,2024-05-13,6
4141,468,2024-06-28,burned,kUi-906,2024-08-15,4
4142,678,2024-01-28,subscribed,NbO-035,,3
4143,921,2024-02-07,burned,UvO-949,2024-04-09,5
4144,14,2023-11-21,subscribed,nHR-063,,6
4145,715,2022-06-02,subscribed,YzN-454,,3
4146,288,2022-12-18,subscribed,tOj-562,,2
4147,907,2023-01-05,subscribed,erf-958,,7
4148,189,2023-02-16,subscribed,FNm-990,,5
4149,914,2022-12-30,subscribed,OoH-395,,9
4150,155,2024-01-10,burned,KGo-315,2024-01-21,3
4151,567,2024-07-14,subscribed,Kwy-289,,8
4152,694,2023-08-17,burned,BJL-166,2023-11-14,6
4153,722,2023-09-22,subscribed,PRh-482,,4
4154,888,2024-06-18,burned,XjN-542,2024-08-01,9
4155,471,2023-11-17,burned,jpm-128,2023-12-24,5
4156,75,2024-05-25,burned,rUU-845,2024-07-23,10
4157,277,2022-08-07,burned,MmW-696,2022-09-24,6
4158,940,2023-12-09,subscribed,vwz-448,,9
4159,645,2024-01-14,subscribed,gia-311,,7
4160,343,2024-02-01,subscribed,xWX-112,,5
4161,425,2023-01-10,subscribed,OhT-491,,2
4162,571,2023-11-19,burned,rSN-230,2024-01-10,4
4163,511,2023-02-16,burned,Gdu-908,2023-03-18,2
4164,857,2024-05-04,burned,RZx-791,2024-05-29,3
4165,182,2024-07-01,subscribed,CnS-458,,10
4166,458,2023-11-13,burned,eDl-370,2023-12-20,3
4167,918,2023-12-23,subscribed,vjB-278,,4
4168,851,2023-12-29,burned,KDU-544,2024-03-12,6
4169,833,2024-03-02,burned,Bey-925,2024-03-05,3
4170,64,2024-04-10,burned,Wwa-856,2024-04-21,10
4171,839,2024-05-03,burned,DZB-907,2024-07-08,1
4172,260,2023-09-17,burned,mdj-924,2023-10-25,1
4173,193,2024-03-16,subscribed,LLW-087,,9
4174,655,2024-04-20,burned,DIn-134,2024-06-18,9
4175,616,2024-03-29,subscribed,Vsg-124,,5
4176,972,2023-06-26,subscribed,Vev-010,,9
4177,406,2024-07-01,subscribed,KWN-268,,7
4178,726,2024-07-09,subscribed,tvz-152,,9
4179,754,2023-11-23,subscribed,AuO-608,,7
4180,943,2024-06-27,subscribed,CCf-634,,9
4181,721,2024-05-03,subscribed,Nwh-372,,2
4182,93,2024-06-13,subscribed,cIH-492,,8
4183,430,2024-07-06,burned,wbY-226,2024-07-10,7
4184,654,2022-12-16,burned,NNV-952,2023-03-08,6
4185,434,2024-02-15,subscribed,Vgr-611,,5
4186,404,2023-01-26,subscribed,tkt-684,,4
4187,434,2024-05-15,subscribed,ijs-962,,7
4188,112,2023-03-04,burned,iqB-757,2023-05-26,3
4189,929,2023-06-14,burned,HJY-195,2023-08-09,8
4190,375,2024-07-11,subscribed,Flq-860,,2
4191,59,2024-05-07,subscribed,tOh-620,,1
4192,43,2022-02-14,burned,jpI-221,2022-03-02,2
4193,207,2024-05-12,burned,Whl-302,2024-08-04,9
4194,780,2024-06-22,subscribed,Uce-151,,5
4195,296,2023-04-16,subscribed,Dxg-625,,8
4196,118,2022-10-24,subscribed,Tge-785,,3
4197,532,2022-11-28,subscribed,ysE-503,,7
4198,222,2023-02-21,burned,EAb-190,2023-02-24,2
4199,166,2023-08-27,burned,rFw-583,2023-09-19,8
4200,643,2024-04-21,subscribed,ndE-460,,7
4201,156,2024-07-12,subscribed,vsI-862,,5
4202,184,2023-09-13,subscribed,Bho-831,,4
4203,90,2023-10-12,burned,bTg-070,2023-11-11,1
4204,94,2023-08-27,subscribed,Ntu-470,,5
4205,13,2022-04-28,subscribed,RKo-667,,9
4206,973,2024-02-04,subscribed,yiI-134,,10
4207,834,2023-04-07,burned,KwC-025,2023-06-16,4
4208,805,2023-12-07,subscribed,Ebg-504,,9
4209,945,2023-09-28,burned,tGu-911,2023-09-30,2
4210,742,2024-01-05,subscribed,hYZ-877,,4
4211,834,2023-07-19,subscribed,cTv-460,,9
4212,804,2023-03-03,subscribed,jmO-308,,4
4213,438,2023-10-15,burned,YfX-846,2023-12-02,5
4214,538,2024-06-07,subscribed,zjo-664,,8
4215,587,2023-10-28,subscribed,PLF-319,,1
4216,968,2022-05-24,burned,PrX-524,2022-08-19,1
4217,876,2023-12-18,burned,HnJ-324,2024-02-17,9
4218,936,2023-08-09,burned,CSS-008,2023-10-07,9
4219,811,2024-02-07,subscribed,xqd-026,,4
4220,150,2023-07-07,burned,fTM-160,2023-10-01,2
4221,660,2024-06-19,subscribed,yke-179,,9
4222,8,2024-05-24,burned,KcB-778,2024-07-23,4
4223,29,2024-03-17,burned,yLF-494,2024-04-26,6
4224,296,2024-03-06,burned,oWo-385,2024-05-26,1
4225,986,2024-04-21,subscribed,uiJ-712,,9
4226,926,2023-03-07,subscribed,tTX-785,,5
4227,721,2023-11-03,subscribed,mTC-711,,3
4228,640,2023-12-17,subscribed,kQb-802,,4
4229,340,2024-06-04,subscribed,MyF-385,,1
4230,628,2024-04-30,subscribed,qbD-590,,9
4231,439,2023-11-08,subscribed,ato-146,,8
4232,144,2024-07-08,subscribed,NsR-422,,4
4233,942,2024-06-10,subscribed,jaM-967,,2
4234,830,2024-07-08,burned,ypG-618,2024-10-01,9
4235,747,2023-05-12,burned,ckB-870,2023-07-09,4
4236,519,2023-11-20,subscribed,UUq-750,,9
4237,976,2024-05-07,subscribed,gVX-434,,10
4238,45,2022-12-12,subscribed,gJh-190,,3
4239,955,2024-06-17,subscribed,nxd-603,,7
4240,239,2024-05-02,burned,kWZ-538,2024-05-03,7
4241,952,2024-02-09,burned,CEu-663,2024-04-26,10
4242,944,2022-02-24,subscribed,opY-674,,4
4243,155,2024-05-02,burned,nmJ-332,2024-06-09,2
4244,181,2024-06-11,burned,DPC-193,2024-08-04,9
4245,215,2023-07-29,subscribed,PJV-772,,4
4246,88,2024-04-18,subscribed,iCr-245,,8
4247,256,2024-07-13,subscribed,mjJ-740,,2
4248,511,2023-10-07,subscribed,bZl-445,,8
4249,73,2024-01-24,burned,MbR-072,2024-04-03,10
4250,931,2024-06-28,subscribed,Mlu-969,,5
4251,179,2024-02-18,burned,xww-031,2024-02-26,7
4252,212,2023-11-03,subscribed,weF-051,,7
4253,805,2023-06-20,burned,nEj-271,2023-07-06,9
4254,234,2024-07-12,subscribed,Ecr-054,,3
4255,465,2024-06-29,subscribed,Eta-724,,10
4256,751,2024-03-23,burned,bEl-623,2024-06-13,4
4257,223,2024-06-29,burned,iXC-011,2024-07-10,10
4258,631,2024-04-30,burned,iqH-836,2024-06-19,4
4259,825,2024-06-13,subscribed,AOf-189,,10
4260,264,2023-02-17,burned,zFo-392,2023-05-04,5
4261,207,2024-06-02,burned,iAV-152,2024-07-11,6
4262,607,2023-02-04,burned,tqC-192,2023-04-25,3
4263,885,2024-03-29,burned,yiu-010,2024-06-15,4
4264,734,2024-07-14,burned,xyh-145,2024-07-20,3
4265,366,2024-07-10,burned,Wel-427,2024-08-14,2
4266,276,2023-03-30,burned,Byd-025,2023-06-12,10
4267,380,2022-07-16,burned,hfo-854,2022-09-21,9
4268,743,2022-11-13,burned,RpW-928,2022-12-13,1
4269,309,2022-12-13,subscribed,Gxu-411,,2
4270,631,2024-02-08,subscribed,BlF-444,,8
4271,268,2024-05-07,burned,kdr-334,2024-05-08,7
4272,945,2024-06-08,subscribed,isL-735,,1
4273,785,2024-06-27,subscribed,VIY-152,,5
4274,64,2024-05-26,burned,qNv-323,2024-07-09,10
4275,810,2021-12-02,burned,vBl-546,2022-02-13,6
4276,350,2024-06-16,burned,yuv-804,2024-07-16,5
4277,925,2023-09-22,burned,CFG-255,2023-10-11,4
4278,915,2023-10-10,burned,Xxj-532,2023-10-17,1
4279,494,2022-11-10,burned,ZXn-626,2023-01-06,7
4280,523,2024-01-24,subscribed,qRM-876,,9
4281,98,2023-05-14,burned,Mlo-472,2023-07-18,6
4282,946,2022-11-01,subscribed,ybs-918,,3
4283,71,2024-07-12,burned,ZTH-747,2024-08-13,10
4284,364,2024-05-28,burned,BhW-889,2024-06-10,4
4285,570,2024-04-15,subscribed,iUJ-880,,10
4286,802,2022-11-05,burned,Xen-682,2023-02-01,5
4287,763,2024-05-03,burned,Qkm-952,2024-06-19,1
4288,276,2024-06-12,subscribed,USe-197,,5
4289,50,2024-06-15,burned,OKM-857,2024-08-17,1
4290,358,2023-03-26,subscribed,BqL-496,,9
4291,728,2023-11-03,burned,hCy-609,2023-12-25,7
4292,906,2024-07-01,burned,Lgh-517,2024-07-07,3
4293,928,2023-01-01,subscribed,qvo-448,,9
4294,564,2023-01-16,burned,Wjj-014,2023-02-20,2
4295,783,2023-10-11,subscribed,VHJ-855,,7
4296,485,2024-06-22,subscribed,qpI-988,,9
4297,84,2024-04-28,subscribed,dUj-198,,6
4298,899,2024-06-25,burned,Yuj-889,2024-08-13,10
4299,805,2023-06-18,burned,CAj-515,2023-08-07,5
4300,638,2024-05-10,subscribed,XLf-124,,7
4301,808,2022-09-28,burned,lIg-651,2022-10-03,6
4302,584,2023-11-17,burned,Qrs-089,2023-12-07,5
4303,296,2023-06-02,burned,Edc-509,2023-07-11,2
4304,236,2023-12-01,subscribed,OfD-551,,8
4305,56,2023-07-09,burned,fDX-701,2023-08-09,7
4306,919,2024-04-30,subscribed,Mcn-864,,6
4307,360,2024-01-05,burned,yNT-139,2024-01-22,5
4308,907,2023-02-11,burned,Fye-641,2023-02-23,5
4309,110,2024-06-23,subscribed,klh-035,,9
4310,192,2022-06-25,burned,gsv-518,2022-08-06,1
4311,904,2024-07-06,subscribed,RsC-172,,9
4312,93,2023-07-22,burned,kkm-309,2023-09-10,6
4313,862,2024-06-11,subscribed,MwX-497,,4
4314,568,2022-05-16,burned,syc-154,2022-06-14,10
4315,60,2023-05-29,burned,STX-451,2023-06-14,7
4316,650,2024-04-11,burned,CDh-360,2024-05-08,9
4317,39,2024-03-15,subscribed,Hih-512,,5
4318,540,2023-02-11,subscribed,jOt-374,,5
4319,49,2023-09-26,subscribed,cZu-333,,8
4320,420,2024-06-06,burned,yLW-082,2024-06-09,7
4321,637,2024-04-17,subscribed,bNM-327,,8
4322,13,2021-09-08,subscribed,WDX-679,,10
4323,992,2022-11-23,subscribed,PXK-649,,2
4324,36,2023-12-07,subscribed,tJH-867,,9
4325,101,2024-02-06,subscribed,CEd-520,,3
4326,794,2023-11-14,subscribed,Jna-826,,6
4327,86,2023-06-22,subscribed,FTI-036,,6
4328,516,2024-06-04,subscribed,Iet-153,,2
4329,223,2024-06-28,subscribed,DxJ-055,,7
4330,338,2023-04-02,subscribed,Eli-526,,9
4331,960,2023-09-20,burned,Nxo-430,2023-10-17,10
4332,166,2022-09-23,burned,bto-342,2022-10-18,1
4333,383,2024-06-13,subscribed,rwq-185,,8
4334,856,2024-06-06,burned,yjT-861,2024-08-04,2
4335,895,2024-03-25,burned,ilT-076,2024-04-10,1
4336,376,2024-01-11,subscribed,vwo-572,,8
4337,471,2023-10-11,subscribed,NzT-249,,2
4338,790,2022-03-10,subscribed,tMy-745,,6
4339,642,2024-06-29,burned,awW-576,2024-06-30,6
4340,31,2024-03-03,subscribed,iDj-906,,5
4341,375,2024-04-01,burned,BCb-267,2024-05-07,8
4342,11,2023-03-01,subscribed,wTy-072,,3
4343,988,2024-05-24,burned,ZSg-595,2024-06-23,10
4344,302,2024-06-12,burned,TpZ-120,2024-07-21,4
4345,96,2023-03-19,subscribed,HiB-618,,7
4346,190,2024-06-24,subscribed,zBJ-321,,7
4347,453,2024-01-04,burned,SYa-441,2024-01-18,8
4348,192,2022-10-23,burned,FWS-537,2022-12-02,2
4349,486,2023-08-03,subscribed,ZsT-462,,2
4350,266,2024-01-29,subscribed,CkK-729,,4
4351,424,2023-01-31,burned,nnI-923,2023-02-19,10
4352,128,2022-06-13,subscribed,vQD-288,,9
4353,238,2023-06-09,burned,LkT-679,2023-08-14,10
4354,920,2023-04-21,subscribed,BTh-881,,9
4355,355,2023-01-27,subscribed,XyM-275,,4
4356,940,2022-11-16,subscribed,oXu-928,,9
4357,112,2024-06-06,burned,HhF-219,2024-07-18,3
4358,828,2024-04-22,subscribed,Ngd-213,,5
4359,446,2024-05-10,burned,Uqm-618,2024-07-23,10
4360,343,2023-05-01,subscribed,rBC-688,,9
4361,145,2023-12-11,burned,qwX-157,2023-12-14,6
4362,65,2024-04-07,burned,edY-969,2024-06-29,3
4363,247,2024-01-07,subscribed,nFw-625,,10
4364,735,2024-01-31,burned,zcF-382,2024-03-21,9
4365,991,2022-10-09,burned,OUy-097,2022-11-06,6
4366,490,2023-01-08,burned,rmF-002,2023-01-31,4
4367,825,2024-05-04,burned,NpN-881,2024-07-30,4
4368,439,2023-06-01,subscribed,Xek-355,,8
4369,106,2023-04-02,subscribed,Cls-107,,7
4370,181,2024-06-16,subscribed,mKf-576,,1
4371,184,2024-01-12,burned,LMu-185,2024-02-08,6
4372,226,2023-11-14,burned,Oeb-564,2023-11-27,8
4373,777,2023-12-25,subscribed,WAI-719,,3
4374,790,2022-11-18,subscribed,QDO-336,,9
4375,909,2024-04-27,burned,XvC-883,2024-06-05,10
4376,89,2023-07-04,subscribed,fwI-119,,2
4377,688,2023-10-30,subscribed,jKN-327,,6
4378,530,2023-06-16,burned,mAV-717,2023-07-23,1
4379,371,2022-04-27,subscribed,LSf-980,,2
4380,972,2023-08-23,burned,kvi-178,2023-08-24,5
4381,936,2023-08-19,subscribed,ueB-299,,1
4382,913,2022-05-14,burned,jcG-279,2022-08-08,8
4383,399,2024-06-14,burned,iyX-292,2024-08-18,1
4384,106,2023-01-22,burned,Wda-054,2023-03-22,9
4385,271,2023-08-01,burned,jYN-178,2023-09-30,10
4386,975,2024-07-07,burned,gxQ-354,2024-07-28,3
4387,831,2024-07-09,subscribed,AXu-434,,2
4388,503,2022-12-17,subscribed,kgy-411,,1
4389,679,2023-09-25,subscribed,rBe-850,,9
4390,525,2024-04-19,burned,Hzr-046,2024-06-22,4
4391,849,2024-06-25,subscribed,nPx-712,,1
4392,32,2024-06-01,burned,IuA-411,2024-06-24,1
4393,393,2022-08-28,burned,AIa-214,2022-09-22,7
4394,40,2024-01-16,subscribed,OuX-898,,2
4395,660,2024-06-29,burned,kFq-112,2024-08-11,7
4396,218,2024-04-27,subscribed,DeG-676,,7
4397,731,2024-06-02,burned,lpC-483,2024-07-28,10
4398,981,2023-05-17,burned,fbG-554,2023-06-26,9
4399,82,2024-05-31,subscribed,BRL-867,,7
4400,845,2024-02-16,burned,fvb-584,2024-05-02,1
4401,720,2022-11-08,subscribed,WjJ-184,,8
4402,201,2024-04-12,burned,fwI-548,2024-06-07,8
4403,447,2024-06-09,subscribed,yYI-301,,4
4404,844,2023-06-08,burned,IOs-315,2023-06-13,8
4405,428,2023-10-07,subscribed,gHI-305,,4
4406,38,2022-09-25,subscribed,lvg-391,,8
4407,211,2023-04-18,burned,CMc-461,2023-04-25,5
4408,444,2023-02-13,subscribed,hRx-634,,4
4409,327,2023-12-11,burned,TfK-489,2023-12-19,6
4410,761,2024-06-05,burned,BZG-668,2024-08-03,2
4411,227,2022-04-24,subscribed,cHj-051,,2
4412,48,2023-12-03,subscribed,Bny-858,,2
4413,18,2024-06-03,subscribed,ZAR-176,,9
4414,912,2024-06-03,subscribed,jGh-947,,10
4415,439,2023-09-18,subscribed,lTf-629,,3
4416,807,2024-05-24,burned,uuH-129,2024-07-31,10
4417,708,2024-04-13,subscribed,min-307,,4
4418,187,2023-12-08,burned,wxw-029,2023-12-25,10
4419,345,2022-11-01,subscribed,Tml-243,,8
4420,224,2024-07-01,subscribed,mOx-436,,4
4421,830,2024-07-10,subscribed,Xta-475,,10
4422,488,2024-06-08,burned,XBB-321,2024-06-18,10
4423,909,2024-02-13,subscribed,QaL-814,,7
4424,877,2024-06-23,burned,iBT-439,2024-09-06,5
4425,849,2024-06-26,burned,tfM-442,2024-08-15,9
4426,229,2024-04-21,burned,qDu-136,2024-06-15,4
4427,390,2024-04-09,subscribed,pzG-482,,3
4428,979,2023-02-27,burned,enL-970,2023-03-02,2
4429,589,2024-01-30,subscribed,qeq-206,,1
4430,188,2022-06-16,burned,VwA-988,2022-06-29,6
4431,858,2023-05-08,subscribed,Kuw-865,,10
4432,270,2024-06-10,burned,TRj-220,2024-07-04,2
4433,607,2024-06-18,subscribed,Fty-619,,8
4434,310,2024-01-15,subscribed,CTf-841,,6
4435,132,2024-06-07,subscribed,yxg-067,,5
4436,551,2023-02-27,burned,fSo-656,2023-04-25,2
4437,72,2023-10-26,burned,XoT-823,2023-11-15,7
4438,793,2023-12-15,subscribed,lZP-461,,2
4439,845,2023-06-11,burned,qzD-959,2023-07-05,5
4440,672,2024-06-21,burned,FrK-001,2024-06-22,2
4441,187,2022-12-19,burned,tMx-696,2023-01-01,10
4442,486,2022-04-10,burned,rdM-967,2022-05-04,2
4443,191,2024-03-21,burned,Xpw-326,2024-05-07,7
4444,422,2023-05-01,burned,AIl-573,2023-05-24,9
4445,120,2024-06-20,burned,uIT-001,2024-08-19,5
4446,220,2024-06-11,subscribed,NrK-659,,7
4447,53,2024-06-11,subscribed,ZZh-234,,4
4448,734,2024-07-07,burned,sGV-101,2024-07-16,2
4449,451,2024-04-10,subscribed,kDp-611,,3
4450,412,2024-06-04,subscribed,teH-113,,2
4451,643,2024-01-16,subscribed,BGt-028,,5
4452,237,2024-01-28,burned,gPQ-859,2024-03-01,6
4453,758,2024-03-24,burned,thN-766,2024-03-31,7
4454,738,2023-02-05,burned,abY-469,2023-04-12,3
4455,720,2022-12-13,burned,soR-206,2022-12-30,4
4456,406,2024-07-06,burned,LgM-408,2024-07-23,8
4457,608,2024-03-04,subscribed,zUa-466,,4
4458,422,2022-08-22,burned,TnI-862,2022-11-04,7
4459,712,2023-10-18,subscribed,qhz-534,,6
4460,247,2022-03-28,burned,kRN-394,2022-06-07,7
4461,72,2024-02-20,subscribed,kAJ-627,,1
4462,830,2024-06-20,burned,SKk-221,2024-07-24,3
